display_name;category;sector;barcodes;aliases;country_codes;image_url;unit;tags;supplier_suggestions;marketplace_matches;publication_status;notes;reference_price;sale_price;supplier_hint;verified;added_by_count
Raisins secs Marque importée Nature 100 g;Local sec;epicerie;;Raisins secs Marque importée Nature 100 g|Raisins secs|Raisins secs 100 g|Raisins secs Marque importée;SN;;sachet;épicerie|sénégal|produits locaux secs|local sec|raisins secs|marque importée|nature|100 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Produit physique conditionné. | Source / validation : https://sunualimentation.com/;;;;true;1
Raisins secs Marque importée Nature 250 g;Local sec;epicerie;;Raisins secs Marque importée Nature 250 g|Raisins secs|Raisins secs 250 g|Raisins secs Marque importée;SN;;sachet;épicerie|sénégal|produits locaux secs|local sec|raisins secs|marque importée|nature|250 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Produit physique conditionné. | Source / validation : https://sunualimentation.com/;;;;true;1
Coco râpé Marque importée 100 g;Local sec;epicerie;;Coco râpé Marque importée 100 g|Coco râpé|Coco râpé 100 g|Coco râpé Marque importée;SN;;sachet;épicerie|sénégal|produits locaux secs|local sec|coco râpé|marque importée|râpé|100 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Produit physique conditionné. | Source / validation : https://sunualimentation.com/;;;;true;1
Coco râpé Marque importée 250 g;Local sec;epicerie;;Coco râpé Marque importée 250 g|Coco râpé|Coco râpé 250 g|Coco râpé Marque importée;SN;;sachet;épicerie|sénégal|produits locaux secs|local sec|coco râpé|marque importée|râpé|250 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Produit physique conditionné. | Source / validation : https://sunualimentation.com/;;;;true;1
Sardines Titus Huile/tomate/piment 125 g;Conserve poisson;epicerie;;Sardines Titus Huile/tomate/piment 125 g|Sardines|Sardines 125 g|Sardines Titus;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|sardines|titus|huile/tomate/piment|125 g|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Oui | Sensible : Non | Indispensable boutique. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Sardines Titus Huile/tomate/piment 155 g;Conserve poisson;epicerie;;Sardines Titus Huile/tomate/piment 155 g|Sardines|Sardines 155 g|Sardines Titus;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|sardines|titus|huile/tomate/piment|155 g|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Oui | Sensible : Non | Indispensable boutique. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Sardines Marque importée Huile/tomate/piment 125 g;Conserve poisson;epicerie;;Sardines Marque importée Huile/tomate/piment 125 g|Sardines|Sardines 125 g|Sardines Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|sardines|marque importée|huile/tomate/piment|125 g|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Oui | Sensible : Non | Indispensable boutique. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Sardines Marque importée Huile/tomate/piment 155 g;Conserve poisson;epicerie;;Sardines Marque importée Huile/tomate/piment 155 g|Sardines|Sardines 155 g|Sardines Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|sardines|marque importée|huile/tomate/piment|155 g|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Oui | Sensible : Non | Indispensable boutique. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Thon Saupiquet Nature/huile 80 g;Conserve poisson;epicerie;;Thon Saupiquet Nature/huile 80 g|Thon|Thon 80 g|Thon Saupiquet;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|saupiquet|nature/huile|80 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Saupiquet Nature/huile 160 g;Conserve poisson;epicerie;;Thon Saupiquet Nature/huile 160 g|Thon|Thon 160 g|Thon Saupiquet;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|saupiquet|nature/huile|160 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Saupiquet Nature/huile 400 g;Conserve poisson;epicerie;;Thon Saupiquet Nature/huile 400 g|Thon|Thon 400 g|Thon Saupiquet;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|saupiquet|nature/huile|400 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Petit Navire Nature/huile 80 g;Conserve poisson;epicerie;;Thon Petit Navire Nature/huile 80 g|Thon|Thon 80 g|Thon Petit Navire;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|petit navire|nature/huile|80 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Petit Navire Nature/huile 160 g;Conserve poisson;epicerie;;Thon Petit Navire Nature/huile 160 g|Thon|Thon 160 g|Thon Petit Navire;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|petit navire|nature/huile|160 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Petit Navire Nature/huile 400 g;Conserve poisson;epicerie;;Thon Petit Navire Nature/huile 400 g|Thon|Thon 400 g|Thon Petit Navire;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|petit navire|nature/huile|400 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Marque importée Nature/huile 80 g;Conserve poisson;epicerie;;Thon Marque importée Nature/huile 80 g|Thon|Thon 80 g|Thon Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|marque importée|nature/huile|80 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Marque importée Nature/huile 160 g;Conserve poisson;epicerie;;Thon Marque importée Nature/huile 160 g|Thon|Thon 160 g|Thon Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|marque importée|nature/huile|160 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Thon Marque importée Nature/huile 400 g;Conserve poisson;epicerie;;Thon Marque importée Nature/huile 400 g|Thon|Thon 400 g|Thon Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|thon|marque importée|nature/huile|400 g|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Plus cher; stock selon quartier. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/";;;;true;1
Maquereau Marque importée Tomate/huile 155 g;Conserve poisson;epicerie;;Maquereau Marque importée Tomate/huile 155 g|Maquereau|Maquereau 155 g|Maquereau Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|maquereau|marque importée|tomate/huile|155 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Alternative sardine. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Maquereau Marque importée Tomate/huile 425 g;Conserve poisson;epicerie;;Maquereau Marque importée Tomate/huile 425 g|Maquereau|Maquereau 425 g|Maquereau Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|maquereau|marque importée|tomate/huile|425 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Alternative sardine. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Pilchards Marque importée Tomate 400 g;Conserve poisson;epicerie;;Pilchards Marque importée Tomate 400 g|Pilchards|Pilchards 400 g|Pilchards Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|pilchards|marque importée|tomate|400 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Produit familial. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Pilchards Marque importée Tomate 425 g;Conserve poisson;epicerie;;Pilchards Marque importée Tomate 425 g|Pilchards|Pilchards 425 g|Pilchards Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve poisson|pilchards|marque importée|tomate|425 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Produit familial. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Bonduelle Nature 200 g;Conserve légumes;epicerie;;Petits pois Bonduelle Nature 200 g|Petits pois|Petits pois 200 g|Petits pois Bonduelle;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|bonduelle|nature|200 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Bonduelle Nature 400 g;Conserve légumes;epicerie;;Petits pois Bonduelle Nature 400 g|Petits pois|Petits pois 400 g|Petits pois Bonduelle;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|bonduelle|nature|400 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Bonduelle Nature 800 g;Conserve légumes;epicerie;;Petits pois Bonduelle Nature 800 g|Petits pois|Petits pois 800 g|Petits pois Bonduelle;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|bonduelle|nature|800 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Auchan Nature 200 g;Conserve légumes;epicerie;;Petits pois Auchan Nature 200 g|Petits pois|Petits pois 200 g|Petits pois Auchan;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|auchan|nature|200 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Auchan Nature 400 g;Conserve légumes;epicerie;;Petits pois Auchan Nature 400 g|Petits pois|Petits pois 400 g|Petits pois Auchan;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|auchan|nature|400 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Auchan Nature 800 g;Conserve légumes;epicerie;;Petits pois Auchan Nature 800 g|Petits pois|Petits pois 800 g|Petits pois Auchan;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|auchan|nature|800 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Marque importée Nature 200 g;Conserve légumes;epicerie;;Petits pois Marque importée Nature 200 g|Petits pois|Petits pois 200 g|Petits pois Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|marque importée|nature|200 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Marque importée Nature 400 g;Conserve légumes;epicerie;;Petits pois Marque importée Nature 400 g|Petits pois|Petits pois 400 g|Petits pois Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|marque importée|nature|400 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Petits pois Marque importée Nature 800 g;Conserve légumes;epicerie;;Petits pois Marque importée Nature 800 g|Petits pois|Petits pois 800 g|Petits pois Marque importée;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|petits pois|marque importée|nature|800 g|b|expiration à suivre;;;ready;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Rayon conserves. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
Haricots verts Bonduelle Nature 200 g;Conserve légumes;epicerie;;Haricots verts Bonduelle Nature 200 g|Haricots verts|Haricots verts 200 g|Haricots verts Bonduelle;SN;;boîte;épicerie|sénégal|épicerie salée|conserve légumes|haricots verts|bonduelle|nature|200 g|c|expiration à suivre;;;ready;Priorité boutique : C | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Optionnel. | Source / validation : https://masterfoodsenegal.com/categorie/epicerie-salee/;;;;true;1
